stress_level,method,seed,n,success,success_ci95,success_probability,utility,utility_ci95,side_effect_recall,side_effect_recall_ci95,side_effect_violation,side_effect_violation_ci95,damage_rate,damage_rate_ci95,false_alarm,query_cost,preference_regret,human_acceptance,delayed_effect_miss,label_disagreement_loss,regret_to_oracle
0.8,oracle_human_side_effect_judge,7,80,0.717187,0.011207,0.715847,0.792869,0.008932,0.634779,0.002395,0.016881,0.00145,0.029227,0.001229,0.056398,0.190948,0.056677,0.789673,0.041298,0.059892,0.0
0.8,oracle_human_side_effect_judge,8,80,0.715625,0.011459,0.715674,0.792253,0.0093,0.636086,0.001918,0.01611,0.001317,0.028805,0.001044,0.056723,0.190948,0.056617,0.79078,0.041286,0.060564,0.0
0.8,oracle_human_side_effect_judge,9,80,0.714063,0.009636,0.714819,0.790938,0.007847,0.637318,0.002247,0.016215,0.001235,0.029208,0.001003,0.057147,0.190948,0.057145,0.790291,0.041672,0.059975,0.0
1.0,reward_model_rlhf_surrogate,0,80,0.482682,0.013739,0.477506,0.393187,0.014775,0.252962,0.002685,0.143927,0.008488,0.10329,0.007885,0.109594,0.210376,0.112013,0.388884,0.149572,0.154662,0.384649
1.0,reward_model_rlhf_surrogate,1,80,0.489844,0.013925,0.479155,0.399214,0.01484,0.252928,0.002024,0.143269,0.00852,0.103671,0.008226,0.11031,0.210376,0.11121,0.389982,0.149617,0.154321,0.379592
1.0,reward_model_rlhf_surrogate,2,80,0.479687,0.012675,0.479106,0.390732,0.013627,0.251017,0.002143,0.142953,0.008567,0.103206,0.00815,0.110414,0.210376,0.111564,0.389464,0.150098,0.154905,0.386448
1.0,reward_model_rlhf_surrogate,3,80,0.484115,0.012095,0.47749,0.394682,0.013301,0.254435,0.0022,0.143657,0.008663,0.103283,0.008076,0.110115,0.210376,0.111635,0.388596,0.149822,0.154171,0.377373
1.0,reward_model_rlhf_surrogate,4,80,0.483724,0.012518,0.479007,0.394362,0.013387,0.252922,0.002282,0.142839,0.008486,0.103605,0.008131,0.109735,0.210376,0.112098,0.389603,0.149645,0.154244,0.388167
1.0,reward_model_rlhf_surrogate,5,80,0.477214,0.010344,0.479298,0.389203,0.012683,0.252222,0.002299,0.143275,0.008546,0.103409,0.008132,0.109742,0.210376,0.111647,0.390105,0.149056,0.153385,0.379867
1.0,reward_model_rlhf_surrogate,6,80,0.470313,0.012969,0.4781,0.382951,0.014021,0.251227,0.001965,0.143666,0.008486,0.103202,0.007926,0.110514,0.210376,0.111676,0.388576,0.149856,0.154791,0.394797
1.0,reward_model_rlhf_surrogate,7,80,0.482943,0.012692,0.479317,0.39372,0.013986,0.253629,0.002161,0.143972,0.00847,0.103379,0.008159,0.109798,0.210376,0.111889,0.389468,0.14917,0.1533,0.373935
1.0,reward_model_rlhf_surrogate,8,80,0.474089,0.012487,0.478535,0.385717,0.013536,0.251046,0.002138,0.143914,0.008577,0.103891,0.008018,0.110234,0.210376,0.111725,0.38859,0.149908,0.154597,0.389506
1.0,reward_model_rlhf_surrogate,9,80,0.476562,0.012152,0.479114,0.388644,0.013735,0.251077,0.002123,0.142194,0.0084,0.103642,0.00812,0.10969,0.210376,0.110984,0.38994,0.150363,0.154003,0.385954
1.0,constraint_aware_planner,0,80,0.50638,0.011988,0.499876,0.455849,0.011787,0.343186,0.002278,0.105052,0.006093,0.071774,0.005123,0.122922,0.277036,0.098571,0.458569,0.127189,0.140112,0.321988
1.0,constraint_aware_planner,1,80,0.517969,0.013185,0.499339,0.464582,0.01227,0.342683,0.0022,0.105689,0.006016,0.073017,0.004963,0.122515,0.277036,0.098372,0.45836,0.126305,0.140539,0.314224
1.0,constraint_aware_planner,2,80,0.505729,0.011264,0.500202,0.455759,0.011364,0.344257,0.00189,0.104841,0.006393,0.071154,0.0051,0.123027,0.277036,0.098647,0.458208,0.126447,0.14009,0.32142
1.0,constraint_aware_planner,3,80,0.491667,0.011539,0.497918,0.444154,0.011438,0.34411,0.002249,0.105557,0.006199,0.071715,0.005049,0.122493,0.277036,0.098838,0.457889,0.125691,0.14025,0.327901
1.0,constraint_aware_planner,4,80,0.491536,0.011898,0.498933,0.443743,0.011291,0.344419,0.00247,0.106322,0.006338,0.072068,0.004998,0.123,0.277036,0.09952,0.458563,0.126379,0.139278,0.338786
1.0,constraint_aware_planner,5,80,0.50599,0.011773,0.49943,0.455349,0.011198,0.343458,0.002378,0.104993,0.006169,0.071769,0.004719,0.123653,0.277036,0.098634,0.456485,0.126427,0.140005,0.313721
1.0,constraint_aware_planner,6,80,0.502604,0.014017,0.499455,0.452645,0.013662,0.342922,0.002085,0.105722,0.005996,0.0719,0.005014,0.123137,0.277036,0.098861,0.458969,0.125878,0.140062,0.325103
1.0,constraint_aware_planner,7,80,0.495052,0.012979,0.497544,0.446995,0.012635,0.344168,0.002355,0.105732,0.006285,0.071472,0.005021,0.122722,0.277036,0.098754,0.458563,0.125273,0.140194,0.32066
1.0,constraint_aware_planner,8,80,0.501953,0.014034,0.500131,0.451946,0.013561,0.342377,0.002071,0.10592,0.006258,0.071324,0.005069,0.122093,0.277036,0.099362,0.458275,0.12715,0.140159,0.323278
1.0,constraint_aware_planner,9,80,0.492057,0.011101,0.498686,0.443662,0.011159,0.341772,0.002386,0.105471,0.006158,0.072049,0.005014,0.123462,0.277036,0.09933,0.457334,0.126526,0.140222,0.330937
1.0,side_effect_classifier_baseline,0,80,0.529167,0.011436,0.522145,0.496952,0.011395,0.400417,0.002229,0.094248,0.005575,0.074331,0.005102,0.115929,0.267026,0.093689,0.498553,0.106504,0.133441,0.280884
1.0,side_effect_classifier_baseline,1,80,0.526953,0.014863,0.522293,0.495462,0.01317,0.400989,0.00206,0.093631,0.005482,0.074542,0.005122,0.115982,0.267026,0.093302,0.498416,0.106489,0.133385,0.283344
1.0,side_effect_classifier_baseline,2,80,0.516797,0.011861,0.521774,0.487376,0.011579,0.40048,0.002306,0.09327,0.005535,0.075114,0.005261,0.11528,0.267026,0.093189,0.499225,0.106918,0.13314,0.289803
1.0,side_effect_classifier_baseline,3,80,0.514714,0.011973,0.522752,0.485635,0.011565,0.400029,0.002425,0.093772,0.005483,0.07448,0.005215,0.114806,0.267026,0.09282,0.498168,0.10669,0.133138,0.286421
1.0,side_effect_classifier_baseline,4,80,0.520573,0.01322,0.52255,0.490684,0.01217,0.399737,0.002283,0.093048,0.005368,0.07424,0.005141,0.115025,0.267026,0.092789,0.499732,0.107127,0.133158,0.291845
1.0,side_effect_classifier_baseline,5,80,0.515495,0.009712,0.52239,0.486226,0.010181,0.401353,0.002214,0.093917,0.005396,0.074086,0.005192,0.116066,0.267026,0.093783,0.498469,0.107172,0.133755,0.282844
1.0,side_effect_classifier_baseline,6,80,0.529297,0.012877,0.522867,0.49773,0.012256,0.40152,0.002102,0.093762,0.005483,0.07426,0.005412,0.115585,0.267026,0.093722,0.500421,0.106278,0.1332,0.280018
1.0,side_effect_classifier_baseline,7,80,0.525781,0.011594,0.521224,0.494671,0.01107,0.40182,0.002069,0.093665,0.005652,0.074314,0.005223,0.115146,0.267026,0.094525,0.498505,0.106638,0.133077,0.272985
1.0,side_effect_classifier_baseline,8,80,0.521224,0.012097,0.522288,0.490378,0.011386,0.401423,0.002187,0.094562,0.005743,0.07524,0.005197,0.115631,0.267026,0.094073,0.498737,0.106446,0.134164,0.284846
1.0,side_effect_classifier_baseline,9,80,0.52513,0.014444,0.523983,0.494077,0.013428,0.400625,0.002159,0.09369,0.005374,0.074116,0.005053,0.115013,0.267026,0.093505,0.498014,0.106455,0.133208,0.280522
1.0,physical_affordance_penalty,0,80,0.534375,0.011214,0.534595,0.511615,0.010649,0.409152,0.00225,0.086397,0.004763,0.063434,0.003942,0.122775,0.245647,0.091185,0.514389,0.107956,0.130307,0.266221
1.0,physical_affordance_penalty,1,80,0.53776,0.013332,0.534112,0.514343,0.011848,0.408866,0.002485,0.086144,0.004649,0.06365,0.004107,0.12255,0.245647,0.090264,0.513578,0.108591,0.129794,0.264464
1.0,physical_affordance_penalty,2,80,0.530729,0.011247,0.534798,0.509028,0.010355,0.409271,0.002253,0.087002,0.004787,0.063208,0.0041,0.121406,0.245647,0.090832,0.516208,0.108076,0.129967,0.268152
1.0,physical_affordance_penalty,3,80,0.530078,0.012943,0.534661,0.508305,0.011783,0.409099,0.002438,0.087204,0.004911,0.062548,0.004092,0.123091,0.245647,0.090771,0.514772,0.107607,0.129808,0.26375
1.0,physical_affordance_penalty,4,80,0.539583,0.012404,0.534578,0.51603,0.0114,0.409119,0.002185,0.08585,0.004862,0.063415,0.003982,0.122259,0.245647,0.091481,0.51418,0.107899,0.129431,0.266499
1.0,physical_affordance_penalty,5,80,0.53138,0.012849,0.534698,0.509031,0.012043,0.407998,0.002163,0.086933,0.004667,0.063134,0.00413,0.122714,0.245647,0.090024,0.514064,0.108439,0.13007,0.260038
1.0,physical_affordance_penalty,6,80,0.533594,0.011673,0.53287,0.510623,0.010728,0.408396,0.002296,0.086948,0.00513,0.063986,0.004184,0.121904,0.245647,0.090794,0.513166,0.107657,0.129683,0.267125
1.0,physical_affordance_penalty,7,80,0.530599,0.012991,0.535204,0.508396,0.011654,0.407851,0.002408,0.0865,0.004736,0.063594,0.004149,0.121923,0.245647,0.090496,0.513518,0.107848,0.130063,0.259259
1.0,physical_affordance_penalty,8,80,0.536068,0.012696,0.534671,0.513101,0.011575,0.409649,0.002165,0.086743,0.00495,0.063451,0.004171,0.122095,0.245647,0.091014,0.513489,0.106882,0.129632,0.262123
1.0,physical_affordance_penalty,9,80,0.542969,0.012415,0.534493,0.51828,0.011902,0.409969,0.002376,0.087176,0.004894,0.064105,0.004248,0.122296,0.245647,0.091006,0.513642,0.107746,0.129772,0.256319
1.0,risk_calibrated_reward_model,0,80,0.553776,0.012626,0.551144,0.55576,0.011234,0.449761,0.00244,0.073903,0.004315,0.061265,0.003874,0.099573,0.243934,0.083824,0.595529,0.09592,0.108155,0.222076
1.0,risk_calibrated_reward_model,1,80,0.553776,0.012378,0.552761,0.555457,0.011481,0.450776,0.002001,0.074407,0.004367,0.06163,0.003975,0.0994,0.243934,0.084457,0.594513,0.09619,0.108358,0.22335
1.0,risk_calibrated_reward_model,2,80,0.561719,0.012094,0.552111,0.562164,0.010621,0.451322,0.002205,0.073851,0.004408,0.06185,0.0041,0.098421,0.243934,0.083937,0.594395,0.09608,0.108706,0.215016
1.0,risk_calibrated_reward_model,3,80,0.552344,0.012144,0.552768,0.554592,0.011092,0.451047,0.002363,0.074022,0.004575,0.062,0.003981,0.098271,0.243934,0.084175,0.595248,0.096358,0.108576,0.217463
1.0,risk_calibrated_reward_model,4,80,0.553125,0.011614,0.552986,0.554809,0.010617,0.450628,0.002198,0.074607,0.004373,0.06178,0.004024,0.099407,0.243934,0.083608,0.594055,0.096157,0.109017,0.22772
1.0,risk_calibrated_reward_model,5,80,0.558594,0.013107,0.551513,0.559243,0.011347,0.450329,0.001848,0.07478,0.00438,0.06098,0.004149,0.099731,0.243934,0.083651,0.593909,0.096168,0.108864,0.209827
1.0,risk_calibrated_reward_model,6,80,0.549479,0.01154,0.552226,0.552201,0.010091,0.452521,0.002428,0.075145,0.004315,0.062549,0.00394,0.099133,0.243934,0.08372,0.595892,0.096882,0.107408,0.225547
1.0,risk_calibrated_reward_model,7,80,0.563151,0.012356,0.551693,0.563027,0.011324,0.451833,0.002351,0.074799,0.004307,0.061464,0.004081,0.099569,0.243934,0.083784,0.593538,0.096719,0.107967,0.204628
1.0,risk_calibrated_reward_model,8,80,0.545573,0.011692,0.553235,0.549518,0.010515,0.452401,0.001899,0.074341,0.004598,0.061132,0.004071,0.099575,0.243934,0.083765,0.594857,0.095746,0.108267,0.225706
1.0,risk_calibrated_reward_model,9,80,0.561458,0.009844,0.551909,0.561395,0.008887,0.449136,0.002172,0.074463,0.004379,0.061925,0.003919,0.098554,0.243934,0.084421,0.594466,0.096045,0.107458,0.213204
1.0,proposed_side_effect_preference_model_v4,0,80,0.590625,0.01032,0.58538,0.612883,0.008849,0.520668,0.001761,0.051773,0.003173,0.053195,0.003208,0.100604,0.227242,0.077116,0.616044,0.07806,0.116374,0.164953
1.0,proposed_side_effect_preference_model_v4,1,80,0.586198,0.00984,0.585902,0.608688,0.008701,0.519879,0.002388,0.053062,0.003212,0.053724,0.003262,0.099918,0.227242,0.076752,0.615245,0.077982,0.1164,0.170118
1.0,proposed_side_effect_preference_model_v4,2,80,0.588932,0.011718,0.585402,0.61133,0.010597,0.520293,0.002525,0.052215,0.003263,0.053342,0.003128,0.09975,0.227242,0.077599,0.615532,0.077936,0.115616,0.165849
1.0,proposed_side_effect_preference_model_v4,3,80,0.590234,0.012706,0.584549,0.61205,0.011202,0.51953,0.002182,0.052461,0.003042,0.05359,0.003191,0.101017,0.227242,0.076736,0.616279,0.077847,0.116871,0.160005
1.0,proposed_side_effect_preference_model_v4,4,80,0.586458,0.012431,0.584476,0.609471,0.010576,0.520057,0.002097,0.052023,0.00321,0.053231,0.003323,0.099921,0.227242,0.077245,0.616437,0.078058,0.116162,0.173057
1.0,proposed_side_effect_preference_model_v4,5,80,0.578776,0.010265,0.585709,0.602723,0.009136,0.518028,0.002138,0.052838,0.003117,0.052714,0.003291,0.100337,0.227242,0.077257,0.615472,0.077988,0.11573,0.166347
1.0,proposed_side_effect_preference_model_v4,6,80,0.59388,0.010429,0.584466,0.614955,0.009468,0.519651,0.00239,0.052906,0.002751,0.05315,0.003159,0.100012,0.227242,0.077463,0.616241,0.078919,0.116016,0.162793
1.0,proposed_side_effect_preference_model_v4,7,80,0.590495,0.011233,0.585057,0.612129,0.009632,0.519182,0.002238,0.052413,0.003032,0.052853,0.00327,0.099349,0.227242,0.078398,0.615133,0.07877,0.116813,0.155526
1.0,proposed_side_effect_preference_model_v4,8,80,0.592057,0.012776,0.584915,0.613274,0.011395,0.519455,0.002116,0.052952,0.003177,0.053274,0.003176,0.101398,0.227242,0.077089,0.61528,0.078101,0.116064,0.16195
1.0,proposed_side_effect_preference_model_v4,9,80,0.582682,0.01207,0.584103,0.605437,0.01047,0.519258,0.002152,0.053597,0.003152,0.053365,0.003348,0.100627,0.227242,0.077802,0.614605,0.077907,0.115995,0.169162
1.0,side_effect_causal_preference_model_v5,0,80,0.616927,0.010482,0.620055,0.676333,0.008906,0.588315,0.00219,0.035363,0.001957,0.042414,0.002117,0.079354,0.212501,0.066643,0.713282,0.057298,0.082111,0.101503
1.0,side_effect_causal_preference_model_v5,1,80,0.622526,0.010534,0.620477,0.681764,0.008808,0.588458,0.002182,0.034547,0.002256,0.041168,0.002138,0.078564,0.212501,0.066501,0.714928,0.056794,0.082144,0.097042
1.0,side_effect_causal_preference_model_v5,2,80,0.622396,0.01291,0.620285,0.681035,0.010571,0.587773,0.002518,0.035433,0.001986,0.041211,0.002146,0.079339,0.212501,0.067107,0.715378,0.05761,0.082405,0.096145
1.0,side_effect_causal_preference_model_v5,3,80,0.620313,0.010304,0.618856,0.679948,0.008672,0.588772,0.002163,0.034572,0.002074,0.04206,0.00221,0.078979,0.212501,0.066006,0.714427,0.056414,0.080745,0.092107
1.0,side_effect_causal_preference_model_v5,4,80,0.619661,0.010501,0.61959,0.679102,0.008813,0.589072,0.001963,0.034714,0.002044,0.042197,0.002048,0.07952,0.212501,0.066042,0.713798,0.057406,0.081489,0.103427
1.0,side_effect_causal_preference_model_v5,5,80,0.615365,0.013339,0.621274,0.675348,0.011192,0.58783,0.002216,0.035543,0.002182,0.04154,0.002105,0.078559,0.212501,0.067232,0.714516,0.057569,0.081556,0.093722
1.0,side_effect_causal_preference_model_v5,6,80,0.627083,0.011297,0.622151,0.684867,0.009352,0.589192,0.001958,0.035742,0.002206,0.041804,0.002236,0.078823,0.212501,0.066604,0.714926,0.057498,0.082491,0.092881
1.0,side_effect_causal_preference_model_v5,7,80,0.617318,0.011146,0.619768,0.676586,0.009497,0.586731,0.002342,0.035555,0.002102,0.041596,0.002112,0.078566,0.212501,0.067026,0.713588,0.057113,0.082168,0.09107
1.0,side_effect_causal_preference_model_v5,8,80,0.619271,0.009899,0.621853,0.678373,0.008274,0.587443,0.002257,0.036181,0.002157,0.041898,0.002198,0.079318,0.212501,0.066566,0.715031,0.056196,0.080918,0.096851
1.0,side_effect_causal_preference_model_v5,9,80,0.608203,0.012992,0.620326,0.669976,0.010669,0.590324,0.002115,0.035565,0.002309,0.04255,0.00214,0.078422,0.212501,0.066461,0.713924,0.056827,0.081049,0.104623
1.0,human_query_max_uncertainty,0,80,0.514974,0.011346,0.520236,0.491145,0.010909,0.440677,0.002267,0.094315,0.005724,0.076929,0.005406,0.100072,0.441904,0.089255,0.574207,0.109672,0.105846,0.286691
1.0,human_query_max_uncertainty,1,80,0.523177,0.012974,0.520872,0.497301,0.011953,0.438412,0.001997,0.09463,0.005533,0.076739,0.005491,0.098825,0.441904,0.088584,0.573155,0.109652,0.106268,0.281506
1.0,human_query_max_uncertainty,2,80,0.519922,0.010376,0.520308,0.494817,0.009913,0.438655,0.002275,0.094246,0.005636,0.076541,0.005709,0.099413,0.441904,0.089518,0.573337,0.109191,0.105916,0.282362
1.0,human_query_max_uncertainty,3,80,0.524219,0.013114,0.520618,0.498096,0.012523,0.43957,0.00213,0.095126,0.005597,0.07697,0.005361,0.09856,0.441904,0.089889,0.573714,0.108925,0.106391,0.27396
1.0,human_query_max_uncertainty,4,80,0.51862,0.013229,0.520465,0.493816,0.012206,0.439102,0.002173,0.0949,0.005639,0.076658,0.005434,0.098439,0.441904,0.088927,0.573199,0.10893,0.10593,0.288713
1.0,human_query_max_uncertainty,5,80,0.527344,0.011585,0.521472,0.500858,0.010938,0.43948,0.002199,0.093364,0.00565,0.077071,0.005172,0.099434,0.441904,0.089196,0.573164,0.110269,0.106998,0.268212
1.0,human_query_max_uncertainty,6,80,0.520443,0.012667,0.521081,0.495724,0.011627,0.441554,0.002391,0.094249,0.005672,0.076959,0.005401,0.098694,0.441904,0.089385,0.574607,0.110808,0.106267,0.282024
1.0,human_query_max_uncertainty,7,80,0.522396,0.012328,0.519682,0.496728,0.012047,0.440191,0.002426,0.093687,0.005477,0.077963,0.005399,0.098896,0.441904,0.090359,0.572751,0.109391,0.105867,0.270927
1.0,human_query_max_uncertainty,8,80,0.526953,0.012543,0.519823,0.500901,0.011516,0.440775,0.002218,0.094101,0.00562,0.07716,0.005359,0.098515,0.441904,0.089286,0.574017,0.109001,0.106319,0.274323
1.0,human_query_max_uncertainty,9,80,0.532422,0.011329,0.521187,0.505524,0.010639,0.441571,0.002106,0.093441,0.005593,0.076586,0.005489,0.099638,0.441904,0.089402,0.573473,0.10932,0.106594,0.269075
1.0,conservative_safety_filter,0,80,0.502995,0.011504,0.508924,0.476296,0.010202,0.398072,0.001998,0.086703,0.004656,0.055993,0.003405,0.142095,0.270108,0.092498,0.478686,0.109876,0.14297,0.301541
1.0,conservative_safety_filter,1,80,0.51263,0.012695,0.510139,0.484079,0.011153,0.400962,0.00234,0.087233,0.00476,0.056058,0.003376,0.141957,0.270108,0.09254,0.476704,0.1101,0.143256,0.294728
1.0,conservative_safety_filter,2,80,0.508073,0.013599,0.509057,0.480876,0.012395,0.400601,0.001997,0.085711,0.00471,0.05643,0.003344,0.142209,0.270108,0.092611,0.477729,0.110576,0.142327,0.296303
1.0,conservative_safety_filter,3,80,0.514844,0.01199,0.510363,0.485639,0.010973,0.398272,0.002074,0.086669,0.004672,0.05644,0.003538,0.142132,0.270108,0.092314,0.47774,0.109754,0.142812,0.286416
1.0,conservative_safety_filter,4,80,0.503125,0.012217,0.509701,0.476345,0.01158,0.400513,0.002634,0.087861,0.004581,0.056421,0.003461,0.142409,0.270108,0.092587,0.478015,0.110207,0.141756,0.306184
1.0,conservative_safety_filter,5,80,0.508594,0.011968,0.509858,0.481505,0.011164,0.401052,0.002129,0.086215,0.004886,0.055749,0.003463,0.14196,0.270108,0.092616,0.477702,0.109428,0.14254,0.287565
1.0,conservative_safety_filter,6,80,0.513542,0.011608,0.509825,0.484861,0.010194,0.39928,0.001976,0.086621,0.004734,0.056011,0.003317,0.141288,0.270108,0.092417,0.47751,0.110509,0.143118,0.292887
1.0,conservative_safety_filter,7,80,0.492708,0.010365,0.50924,0.468167,0.009578,0.398452,0.002262,0.087054,0.004655,0.055797,0.003369,0.141991,0.270108,0.091998,0.478442,0.109491,0.142973,0.299488
1.0,conservative_safety_filter,8,80,0.512109,0.00991,0.510065,0.483931,0.009313,0.400798,0.002234,0.086561,0.004776,0.056117,0.00353,0.141921,0.270108,0.092814,0.478118,0.110907,0.142807,0.291292
1.0,conservative_safety_filter,9,80,0.509766,0.011754,0.508802,0.482151,0.010806,0.399902,0.001973,0.08672,0.004711,0.055844,0.003198,0.141595,0.270108,0.092078,0.478184,0.110625,0.14216,0.292448
1.0,oracle_human_side_effect_judge,0,80,0.701562,0.010164,0.698552,0.777836,0.008286,0.629265,0.002172,0.016664,0.001395,0.029937,0.001118,0.060821,0.197805,0.057713,0.790193,0.041684,0.062077,0.0
1.0,oracle_human_side_effect_judge,1,80,0.703516,0.010986,0.697556,0.778806,0.00898,0.626258,0.002007,0.01699,0.001274,0.029832,0.001099,0.060311,0.197805,0.057136,0.7901,0.042821,0.061922,0.0
1.0,oracle_human_side_effect_judge,2,80,0.701823,0.010497,0.698506,0.777179,0.008507,0.627183,0.002041,0.017833,0.001298,0.029973,0.001266,0.0606,0.197805,0.057548,0.789999,0.042397,0.062749,0.0
1.0,oracle_human_side_effect_judge,3,80,0.695052,0.009547,0.69716,0.772055,0.007726,0.626597,0.002162,0.016974,0.001257,0.029517,0.001036,0.060427,0.197805,0.057913,0.790573,0.042692,0.062697,0.0
1.0,oracle_human_side_effect_judge,4,80,0.708073,0.011841,0.697647,0.782529,0.009642,0.628639,0.002019,0.017449,0.001465,0.030095,0.001196,0.060796,0.197805,0.057275,0.789467,0.042863,0.061939,0.0
1.0,oracle_human_side_effect_judge,5,80,0.691016,0.01095,0.697196,0.76907,0.008959,0.62923,0.00241,0.017278,0.001504,0.02938,0.001141,0.06075,0.197805,0.057616,0.788331,0.042628,0.061998,0.0
1.0,oracle_human_side_effect_judge,6,80,0.701823,0.009741,0.699632,0.777748,0.00797,0.62785,0.002211,0.016683,0.001273,0.029278,0.001307,0.060962,0.197805,0.057334,0.789134,0.042339,0.062644,0.0
1.0,oracle_human_side_effect_judge,7,80,0.690234,0.010876,0.69652,0.767655,0.008799,0.626588,0.002499,0.017294,0.001221,0.031178,0.001111,0.06051,0.197805,0.057169,0.789383,0.043528,0.061532,0.0
1.0,oracle_human_side_effect_judge,8,80,0.697917,0.009826,0.698729,0.775224,0.007864,0.62841,0.001926,0.016149,0.001372,0.028922,0.00107,0.060688,0.197805,0.057535,0.790868,0.042741,0.06199,0.0
1.0,oracle_human_side_effect_judge,9,80,0.697656,0.009609,0.698108,0.774599,0.007773,0.627272,0.001934,0.016136,0.001179,0.03002,0.001231,0.05967,0.197805,0.056969,0.789286,0.042285,0.061564,0.0
